ILOG_CSV_FORMAT,1.0

ILOG_DATA_SCHEMA,MASC,1.0
MODE,207,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,208,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,209,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,210,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,211,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,212,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,213,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,214,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,215,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,216,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,217,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,218,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,219,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,220,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,221,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,222,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,223,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,224,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,225,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,226,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,227,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,228,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,229,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,230,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,231,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,232,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,233,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,234,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,235,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,236,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,237,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,238,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,239,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,240,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,241,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,242,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,243,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,244,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,245,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,246,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,247,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,248,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,249,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,250,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,251,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,252,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,253,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,254,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,255,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,256,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,257,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,258,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,259,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,260,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,261,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,262,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,263,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,264,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,265,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,266,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,267,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,268,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,269,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,270,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,271,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,272,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,273,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,274,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,275,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,276,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,277,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,278,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,279,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,280,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,281,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,282,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,283,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,284,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,285,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,286,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,287,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,288,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,289,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,290,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,291,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,292,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,293,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,294,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,295,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,296,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,297,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,298,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,299,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,300,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,301,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,302,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,303,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,304,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,305,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,306,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,307,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,308,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,309,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,310,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,311,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,312,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,313,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,314,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,315,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,316,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,317,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,318,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,319,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,320,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,321,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,322,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,323,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,324,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,325,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,326,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,327,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,328,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,329,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,330,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,331,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,332,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,333,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,334,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,335,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,336,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,337,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,338,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,339,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,340,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,341,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,342,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,343,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,344,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,345,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,346,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,347,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,348,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,349,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,350,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,351,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,352,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,353,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,354,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,355,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,356,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,357,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,358,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,359,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,360,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,361,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,362,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,363,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,364,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,365,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,366,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,367,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,368,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,369,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,370,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,371,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,372,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,373,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,374,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,375,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,376,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,377,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,378,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,379,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,380,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,381,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,382,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,383,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,384,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,385,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,386,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,387,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,388,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,389,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,390,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,391,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,392,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,393,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,394,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,395,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,396,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,397,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,398,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,399,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,400,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,401,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,402,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,403,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,404,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,405,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,406,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,407,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,408,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,409,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,410,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,411,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,412,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,413,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,414,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,415,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,416,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,417,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,418,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,419,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,420,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,421,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,422,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,423,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,424,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,425,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,426,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,427,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,428,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,429,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,430,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,431,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,432,0,0,1,100,23,0,39977,23,40000,6000,0,0
MODE,433,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,434,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,435,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,436,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,437,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,438,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,439,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,440,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,441,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,442,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,443,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,444,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,445,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,446,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,447,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,448,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,449,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,450,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,451,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,452,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,453,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,454,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,455,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,456,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,457,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,458,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,459,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,460,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,461,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,462,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,463,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,464,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,465,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,466,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,467,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,468,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,469,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,470,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,471,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,472,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,473,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,474,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,475,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,476,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,477,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,478,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,479,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,480,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,481,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,482,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,483,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,484,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,485,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,486,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,487,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,488,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,489,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,490,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,491,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,492,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,493,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,494,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,495,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,496,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,497,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,498,0,0,1,100,40,0,39960,40,40000,9000,0,0
MODE,499,0,0,1,100,40,0,39960,40,40000,9000,0,0

CRITERION_WEIGHT|NAMES,CRITERION,WEIGHT
CRITERION_WEIGHT|KEYS,1,0
CRITERION_WEIGHT|TYPES,string,float

